,GARCH,GJR-GARCH,EWMA,MEM,P-WEV
0,0.9109082386717277,0.9108299416354055,0.9787262077473543,0.9787262077473543,0.0
1,0.9134409770275735,0.9132940669618179,0.9566787273352148,0.9305250022737421,0.0
2,0.9158782680344179,0.9156697517137374,0.928152550561751,0.8512989321634864,0.0
3,0.9182260275381494,0.9179604928290281,0.9137555221341469,0.830937892757207,0.0
4,0.9204932380914046,0.9201695312081253,0.9612644805605914,0.9001470891222889,0.0
5,0.9226683913977388,0.9222998005663596,0.9337437044852499,0.8335477176823937,0.0
6,0.9247630634616198,0.9243544327234597,0.9071129335438078,0.7736066416090723,0.0
7,0.9267889426481263,0.9263364297973411,0.9607900024199214,0.8541672589989042,0.0
8,0.928733465631207,0.9282483387823663,0.9502987671441377,0.8454940060143048,0.0
9,0.9306053690530236,0.9300924258814548,0.928497740421843,0.8078920440063696,0.0
10,0.9324087540633742,0.9318719921418174,0.9099691504573769,0.7813588439643291,0.0
11,0.934145982966053,0.9335886730041628,0.8895204219003465,0.7495647288491424,0.0
12,0.935819758747088,0.9352451633899213,0.8699345023165486,0.7211812313212538,0.0
13,0.9374318482625632,0.9368440555964822,0.845512637677983,0.6732593353457318,0.0
14,0.9389983246747987,0.9383811964435755,0.9442651115659509,0.7972614262769384,0.0
15,0.9405054087908684,0.9398658286086758,1.0082950444193932,0.8900270669005479,0.0
16,0.9419482481079972,0.9413030278229018,0.9872332038262586,0.8572531131345904,0.0
17,0.9433413928795265,0.9426891216676054,0.9887877666678065,0.8728109138545738,0.0
18,0.9446807078705401,0.9440287748950092,0.9617506203916838,0.8169545557286438,0.0
19,0.945974372270049,0.9453206445558814,0.9586119463985051,0.8260615077079005,0.0
20,0.9472255621544131,0.9465659383688375,0.9917039662316455,0.8846857270706396,0.0
21,0.9484318495883669,0.9477714289326546,1.0263311990150539,0.9427820312557311,0.0
22,0.9495876027249779,0.9489351712853192,0.9966006635252961,0.8710814581788116,0.0
23,0.9507016378332206,0.9500588816968939,0.9663817636381696,0.7907261328297227,0.0
24,0.9517829845214235,0.9511406475087675,0.999827252056067,0.8541283381680962,0.0
25,0.9528193941390276,0.9521879544290819,0.9784970183717653,0.8231537768038049,0.0
26,0.9538176236440435,0.9531997695790202,0.9490770565761061,0.7519306580944111,0.0
27,0.9547848979552956,0.9541747309216646,0.9623874462377711,0.7918369500272002,0.0
28,0.9557132894712026,0.955118390239822,0.9375964808673436,0.7502230568590473,0.0
29,0.9566094372365999,0.9560291287956042,0.920862607248432,0.7352646201650231,0.0
30,0.9574726320051216,0.9569091468070102,0.8956638764418184,0.6909075331278486,0.0
31,0.9583060792901985,0.9577586316516197,0.8807973680824964,0.6819874410380035,0.0
32,0.9591202071764486,0.9585797554589229,0.9670118053944602,0.7990165153850969,0.0
33,0.959893704553154,0.9593727936409788,0.9375585594353324,0.7204645863203806,0.0
34,0.9606437303524801,0.9601370021645641,0.9451985155416789,0.7541892205839325,0.0
35,0.9613653503099517,0.9608769716683205,0.9382915472820121,0.7610247897358582,0.0
36,0.9620644463794911,0.9615893683505204,0.9575986210825985,0.8070066757593746,0.0
37,0.9627335641297768,0.9622798967607524,0.9298348520207419,0.7471923676839127,0.0
38,0.9633923834481083,0.9629409266393006,1.0213401493019392,0.8684401433034991,0.0
39,0.96402061281916,0.9635827314274903,1.0423014196339015,0.9144147338629922,0.0
40,0.9646204574082741,0.9642055367547198,1.0116985594434098,0.8426593840636054,0.0
41,0.9652007718400644,0.9648072196385874,0.9974176206861826,0.8322401036567859,0.0
42,0.9657588705616676,0.9653884920767303,0.9679428809180057,0.7661529214101044,0.0
43,0.9662972401974304,0.9659500385787142,0.9388828931181027,0.7011024575079181,0.0
44,0.9668168966504481,0.9664924376440717,0.91326383258086,0.6611025813160551,0.0
45,0.9673255869416647,0.9670131994164068,0.956644873914175,0.7428445222211923,0.0
46,0.9678104987285241,0.9675189428619084,0.9441132299468405,0.740544490838544,0.0
47,0.9682772343129651,0.9680080694372794,0.9222798317981897,0.7125539188506684,0.0
48,0.9687304494983411,0.9684810367073735,0.9309213322956766,0.7470107495874933,0.0
49,0.9691643603896922,0.968938010316413,0.9064778359360617,0.70667150358559,0.0
50,0.9695935426868586,0.9693747008717606,0.9792336689401633,0.8123083687633045,0.0
51,0.9699970422559732,0.969801507827616,0.9527153241320168,0.7634859288264535,0.0
52,0.9703865916552524,0.9702136662270403,0.9284954503212459,0.7256455639854399,0.0
53,0.9707635490958628,0.9706114372245676,0.9153529247569548,0.7207732076174918,0.0
54,0.9711268095560993,0.9709965464385616,0.9000264391612354,0.7098635157398294,0.0
55,0.9714796200889454,0.9713686923788662,0.9084174902769709,0.7419771164154416,0.0
56,0.9718193839003811,0.9717283013302753,0.9098054495650754,0.7609074166855174,0.0
57,0.9721468870486452,0.9720746664525352,0.9057253235787585,0.7687384273392296,0.0
58,0.9724607461056654,0.9724103328548521,0.8813936678172297,0.7227858221904281,0.0
59,0.9727635638355366,0.9727348720841943,0.8583866480015439,0.6836335831117417,0.0
60,0.973058564822317,0.9730485107090006,0.8658633130710746,0.7128247375128035,0.0
61,0.9733409361192167,0.9733512105792194,0.8476512238650691,0.6894596875460521,0.0
62,0.9736127070200735,0.9736440502930162,0.8230856558206465,0.6390796164578286,0.0
63,0.9738791423861184,0.9739251880745168,0.8427694948745931,0.6858051522126486,0.0
64,0.9741369639419157,0.9741965627525893,0.8680434398412182,0.7368452993994509,0.0
65,0.9743828676564387,0.9744610803221709,0.864812893849146,0.7444133516989255,0.0
66,0.974624125061103,0.9747167375476425,0.901881634024963,0.8055960193861154,0.0
67,0.9748508489020349,0.974963769773095,0.8745845758648193,0.7322374296055372,0.0
68,0.9750729274437934,0.9752025421801264,0.8828527545119293,0.7593669764341859,0.0
69,0.9752843238390214,0.9754332893112775,0.8605289558504572,0.7195938812955307,0.0
70,0.9754894283479574,0.9756556255529586,0.8491467768840437,0.7121464686264901,0.0
71,0.9756862585795857,0.9758711779277961,0.8280239373302284,0.6770713823146826,0.0
72,0.9758836895527858,0.9760795423080869,0.8868030283730026,0.7631679007298112,0.0
73,0.976066346104073,0.9762808776684895,0.8598322189638715,0.6904337145678253,0.0
74,0.976250768343078,0.9764755124945892,0.9175180348434444,0.7778547086924434,0.0
75,0.9764443367785318,0.9766530245109333,1.0968650091197771,0.9620437482321735,0.0
76,0.9766095963570156,0.9768351611975996,1.0823389029963513,0.9480296238464786,0.0
77,0.9767668975997189,0.9770111864622986,1.0495830993343576,0.861931368285648,0.0
78,0.9769190332210959,0.9771811639041238,1.020240915275296,0.80563896650367,0.0
79,0.9770655313742017,0.9773456037519285,0.989415603321623,0.7342511475068532,0.0
80,0.9772206167478188,0.9774984380030721,1.075747392907731,0.8595829242162571,0.0
81,0.977356761938342,0.9776521714729884,1.0443628921238437,0.7955918205783826,0.0
82,0.977488353098599,0.9778008485861042,1.0163188391161833,0.751743895671719,0.0
83,0.9776222202162379,0.9779445862732967,1.0497523480454163,0.8243589105786986,0.0
84,0.9777451391037177,0.9780830408379765,1.0256595116519993,0.7937500413481935,0.0
85,0.9778651179773787,0.9782162644022481,1.0139420605571292,0.7952243975026929,0.0
86,0.977979503544134,0.9783456584457418,0.9907065155150785,0.7658776621108773,0.0
87,0.9780917179519175,0.9784711499950733,0.9863503931750589,0.7808301076699969,0.0
88,0.9781976062890584,0.978592433082906,0.9596866726988272,0.7356222078689657,0.0
89,0.9783004977087094,0.9787092039070292,0.9394558805926538,0.715036007458773,0.0
90,0.9783996117172375,0.9788225311880502,0.9194723040739171,0.6948591500242314,0.0
91,0.9784944574470563,0.9789320663057416,0.8917785610322235,0.6350809899566123,0.0
92,0.9785890496110357,0.9790379562563011,0.8965764043642732,0.66843739001424,0.0
93,0.9786790378514245,0.9791395053263785,0.8861100421101029,0.6717989604005513,0.0
94,0.9787645300602862,0.9792382658847769,0.8628564743127618,0.637385279020273,0.0
95,0.9788472086594436,0.9793336528871776,0.8420658797106112,0.6128575664314615,0.0
96,0.9789339070502666,0.9794227850664794,0.8916518430591656,0.6979233046015272,0.0
97,0.9790103719319767,0.9795122648591333,0.8675261735453786,0.6577430018478322,0.0
98,0.9790841104328643,0.9795987555240503,0.8435250757310563,0.6180742288810379,0.0
99,0.9791550801659596,0.9796823561584989,0.8178288629231603,0.5567781516571801,0.0
100,0.979223794700184,0.9797630679195043,0.7949938826664568,0.5245590498289768,0.0
101,0.9792968920814071,0.9798380715879141,0.8451572737163203,0.6136402190511207,0.0
102,0.9793611047435424,0.9799133886991033,0.8258631348658986,0.5943407294225446,0.0
103,0.9794228686258146,0.9799862854876591,0.8050926138457539,0.5691781081329671,0.0
104,0.9794843288937003,0.9800559269249689,0.8049239708565219,0.5924880242418322,0.0
105,0.9795414673128355,0.9801242137038401,0.7814020909718131,0.54936779298425,0.0
106,0.9795970117196754,0.9801902726719199,0.76403488127321,0.5348360993672788,0.0
107,0.9796619801190434,0.9802541849624127,0.8730327468368875,0.6699710795516041,0.0
108,0.9797129052782138,0.9803159035515746,0.8475161657399675,0.6204317528796276,0.0
109,0.9797621688028041,0.9803755628495717,0.8241156255919605,0.5841436166639412,0.0
110,0.9798095520735205,0.9804332169498197,0.7992178064499029,0.5331738465741638,0.0
111,0.9798680168502869,0.9804832879001626,0.9062699016393564,0.6717335834466516,0.0
112,0.9799116926321951,0.9805373572430478,0.8786852711157985,0.6072116126469081,0.0
113,0.9799538470458955,0.9805896255767542,0.8520447159783728,0.55251347237632,0.0
114,0.9800148482389415,0.9806402542435604,1.022973649918865,0.7435863363872166,0.0
115,0.9800535570500292,0.980689021916369,0.9929283698076697,0.6884637992266072,0.0
116,0.9800910398821089,0.9807362314349651,0.9655092908382029,0.6497721535373077,0.0
117,0.9801269552838977,0.9807818602478301,0.9361346023252,0.5882661151541012,0.0
118,0.9801664014774527,0.9808238411466211,0.9516909242958983,0.6463073074006442,0.0
119,0.9802039815077237,0.9808665738162682,0.9642278348951104,0.6959588581120819,0.0
120,0.9802377852011915,0.9809078683949461,0.9528249554194377,0.7015562755695512,0.0
121,0.9802706125944561,0.9809477866101154,0.9438997639603546,0.7105038427169008,0.0
122,0.9803031948674739,0.9809850616479071,0.94186468832653,0.7303922039246846,0.0
123,0.9803382304586332,0.9810224282385219,0.9756805104013951,0.7976324146258261,0.0
124,0.9803723895110538,0.9810554672649018,1.0063530667760745,0.8580542794424716,0.0
125,0.9803996023047161,0.9810904579659875,0.9862280569024873,0.8309345608782515,0.0
126,0.9804408017989665,0.9811243584400047,1.0964364023174857,0.9668866673714241,0.0
127,0.9804679958237666,0.9811555075732379,1.0903724822057375,0.9692516331473506,0.0
128,0.9804919461089834,0.9811866393730829,1.0662171486463752,0.9289562427928928,0.0
129,0.9805139236211999,0.9812172502905012,1.0340240283752502,0.8460257550223677,0.0
130,0.9805360397434059,0.9812464283330211,1.0100804986926544,0.8117707449317508,0.0
131,0.9805648266579627,0.9812713265436599,1.0503905376552078,0.8856600135451891,0.0
132,0.9805842548028861,0.9812991135817009,1.0185298805586,0.8039503096712729,0.0
133,0.9806069671312391,0.9813242093628564,1.021209225059708,0.8297856500767561,0.0
134,0.9806256245798293,0.9813502367598177,0.9968718934183683,0.7941663281325986,0.0
135,0.9806459176967142,0.9813740636799125,0.9923954921925312,0.8066921187427191,0.0
136,0.9806704848259082,0.9813984662276322,1.034357618882385,0.8810163473702012,0.0
137,0.9806884125481764,0.9814210430012276,1.0210343216136117,0.8712400418668047,0.0
138,0.9807039269781977,0.9814436628858365,0.993067891924531,0.8163221893006918,0.0
139,0.980720655314402,0.9814657152425379,0.983219926298567,0.8160416921075897,0.0
140,0.9807399566245715,0.9814846639993248,0.9998098599186506,0.8575239545402262,0.0
141,0.9807534326519441,0.9815053392743843,0.9709515188422774,0.7945175525466166,0.0
142,0.9807719331367449,0.9815253535298075,0.9943336319515602,0.8457800727201978,0.0
143,0.9807931291510673,0.9815406796762464,1.041353710463408,0.9219503889043008,0.0
144,0.9808047011644853,0.9815594874074135,1.0106423091188814,0.8482187358671012,0.0
145,0.9808159748867041,0.9815776687458777,0.981919726030116,0.7893851417052334,0.0
146,0.9808286379731188,0.9815952531894886,0.9710773334987701,0.7886289147124411,0.0
147,0.9808442347246612,0.9816098612047609,0.9890472890845433,0.8334610943290052,0.0
148,0.980860024829141,0.9816236553207957,1.0119970393558644,0.8821606462045323,0.0
149,0.9808700375002185,0.9816397012100598,0.9894620291250442,0.8461387381457689,0.0
150,0.9808791043934247,0.9816552092124271,0.9620732791339547,0.7912233316545106,0.0
151,0.9808877753294278,0.981670199915963,0.9347805597265118,0.7371502835236473,0.0
152,0.9808963272380604,0.9816846919188884,0.9102677599826732,0.6980800761209801,0.0
153,0.9809058734412545,0.9816979618182169,0.8981192395720711,0.6962745406667311,0.0
154,0.9809135857978851,0.9817115274661863,0.8726153706936645,0.6498724563161583,0.0
155,0.9809211308372385,0.9817246415103562,0.8490722104373192,0.6141924580144106,0.0
156,0.9809299812876086,0.9817365058029858,0.8415973374071933,0.6242083540156063,0.0
157,0.9809482907841602,0.9817488455645332,0.9352303380543597,0.7483649697285213,0.0
158,0.9809550770895277,0.9817607181871773,0.9141375696910303,0.7209117648468479,0.0
159,0.9809658937746146,0.9817699816081488,0.933092111148852,0.7679509380824281,0.0
160,0.9809727465206778,0.9817811533209214,0.9188498207408731,0.7568112051375683,0.0
161,0.9809813279509448,0.981790456026726,0.9222950476868179,0.7785982516465435,0.0
162,0.9809882675979557,0.9818009486119061,0.9147461921731496,0.7794468868561344,0.0
163,0.9809973743199678,0.9818111038908618,0.9311796729263854,0.8173617560712614,0.0
164,0.9810041409394341,0.9818198344543296,0.9249221677170035,0.8176938122993064,0.0
165,0.981011313197527,0.9818293532672979,0.9272743765132992,0.832262043993808,0.0
166,0.9810157317165686,0.9818385420186634,0.9046937541491007,0.790313932288077,0.0
167,0.9810216617076183,0.9818474331076428,0.8999497296336167,0.7934885550587183,0.0
168,0.9810371744978386,0.9818560781697961,0.9885263588080382,0.9038189978182413,0.0
169,0.9810404020747865,0.9818642681992803,0.9602948609585016,0.8379759096367042,0.0
170,0.9810453060437588,0.9818713900059974,0.9491698157400128,0.8295519351087828,0.0
171,0.9810508142320827,0.98187793014548,0.9456966183697261,0.8355481845604569,0.0
172,0.9810556947838656,0.9818844461821112,0.9384105464131904,0.8335743946009551,0.0
173,0.9810580729670951,0.981891782417671,0.9100187760799263,0.7579271260822701,0.0
174,0.9810606910911266,0.9818988899321144,0.8862444372994419,0.7162496109557075,0.0
175,0.9810630910036537,0.9819057599571903,0.8619146816196979,0.6722937297931387,0.0
176,0.9810674021552112,0.9819124112947196,0.8598703570522929,0.6877826817174273,0.0
177,0.9810693423467848,0.9819188295515822,0.8336813252271803,0.6203046027334753,0.0
178,0.9810782089131491,0.9819250698915335,0.8832263343662535,0.7036275501758595,0.0
179,0.981080045438045,0.9819309450390308,0.858770066209657,0.6597304784820692,0.0
180,0.9811063338478918,0.9819368730457677,1.0663939622449887,0.8657743472928242,0.0
181,0.9811081723527897,0.9819424826826988,1.0452042362875165,0.8417636473400425,0.0
182,0.9811112984643109,0.9819467410820929,1.0348854653590707,0.8433030382476665,0.0
183,0.9811157420769911,0.9819502237531306,1.037081142134494,0.8660619842290112,0.0
184,0.981116732539203,0.9819553858645741,1.0124089270334211,0.8277030273304287,0.0
185,0.9811171561308356,0.9819602835581314,0.9830918890878311,0.7672790031299709,0.0
186,0.9811190091191653,0.9819651151535981,0.9690558729922071,0.761951152226183,0.0
187,0.9811198571716799,0.9819697809347394,0.946658522826773,0.7330797994609193,0.0
188,0.981120001677379,0.9819742749375021,0.91799284329523,0.6670547107805146,0.0
189,0.9811226551885698,0.9819775012843172,0.9138773357395357,0.6850286115093036,0.0
190,0.9811306577831591,0.9819782021371671,0.9605973165379948,0.7680104728269598,0.0
191,0.9811311326294208,0.9819821014141826,0.937733921969746,0.7358609207509659,0.0
192,0.9811332411734547,0.9819862098526574,0.9330537753008226,0.7479147081082165,0.0
193,0.9811330220036397,0.9819901698345426,0.9061479761183999,0.6945326117104152,0.0
194,0.9811381076148133,0.9819915845766567,0.9300267800624207,0.7496532284105725,0.0
195,0.981137670566474,0.981995365228651,0.9026917086802105,0.6920059981546334,0.0
196,0.9811376244522496,0.9819990218393451,0.8802666361120725,0.6613371363120537,0.0
197,0.9811398876562584,0.9820013247956374,0.8804824970802215,0.6835891663009617,0.0
198,0.9811393695583338,0.9820047808172525,0.854489523924444,0.6306027602654183,0.0
199,0.9811388127043458,0.9820081213993659,0.8285810165584372,0.5733633560834764,0.0
200,0.9811428504570898,0.9820093142127895,0.8507270872873003,0.6303240502581912,0.0
201,0.9811425582226133,0.9820125057242757,0.8294534888317567,0.6030703812672004,0.0
202,0.981142883908945,0.9820155940175925,0.8158322510344301,0.5988417957773038,0.0
203,0.9811460481564959,0.9820185940415812,0.8342825215949582,0.6472627405171011,0.0
204,0.9811488938021342,0.9820214930396882,0.8490557179484098,0.6879166716688814,0.0
205,0.981154619314923,0.9820213346278942,0.8896742374006756,0.7568919412977024,0.0
206,0.981156632190273,0.9820227428124586,0.8926365341516744,0.7749852511594444,0.0
207,0.9811563071351056,0.9820254891973377,0.8745899969495972,0.7489902527643659,0.0
208,0.981155989173769,0.9820281440568797,0.8572349521570644,0.7254698225791503,0.0
209,0.9811556865175759,0.9820307104841437,0.8406408891779497,0.7044276089518401,0.0
210,0.981204478822077,0.9820334434422013,1.246951833323715,1.0192579971221283,0.0
211,0.9812026891805128,0.9820358343269089,1.217025267060459,0.9744212484792322,0.0
212,0.9812041629446722,0.9820381619844211,1.2122920564011352,0.9905356876493688,0.0
213,0.9812043199757385,0.982040405593888,1.1983655828241164,0.9868822952337521,0.0
214,0.9812028598740072,0.9820425661800016,1.172763360456066,0.9533331908409568,0.0
215,0.981200468410749,0.9820444792896375,1.1396557144363721,0.8895267962208957,0.0
216,0.9811996439286166,0.9820465067260531,1.1204678912222334,0.8764710386481329,0.0
217,0.9811991121636061,0.9820475114364607,1.1027043693927676,0.8661064562370768,0.0
218,0.9811966940961684,0.9820493296033957,1.0706841242173735,0.80317767128737,0.0
219,0.9811950007412897,0.9820508022353795,1.0448527602651636,0.7713962589415435,0.0
220,0.9811925179994861,0.9820526095288482,1.0132208326311312,0.7024440469860214,0.0
221,0.9812080113330092,0.9820544484497131,1.1342301905493273,0.8636654989547701,0.0
222,0.9812171369622177,0.9820507679518526,1.191003860452279,0.9640254683184679,0.0
223,0.9812153852489586,0.9820525840836833,1.1668924401199408,0.9362489405240725,0.0
224,0.9812212146932003,0.9820503163125234,1.1983283513594032,1.0038956335906304,0.0
225,0.9812186234800799,0.9820517762331468,1.1675592355714934,0.9506992568105107,0.0
226,0.981219196940445,0.9820535709724377,1.1629925617184005,0.9645243908261962,0.0
227,0.9812158664543708,0.9820552859868004,1.1276730518846687,0.8744999536531229,0.0
228,0.9812167248835568,0.9820551296820027,1.1247398586390114,0.8948244360807412,0.0
229,0.9812153013734987,0.9820559795081653,1.104462280217613,0.8768723633986639,0.0
230,0.9812135834151982,0.9820576218526332,1.0836779497339162,0.8571449019522651,0.0
231,0.9812123449570708,0.9820583549435022,1.0657872910757962,0.8444670749287523,0.0
232,0.9812093786823056,0.9820599112153288,1.0346785278963664,0.7816662263940746,0.0
233,0.9812063849068928,0.9820614149695416,1.003220157433022,0.7080567877450485,0.0
234,0.9812050172411156,0.9820621903750127,0.9856665886612687,0.7024111437311253,0.0
235,0.9812175126975238,0.9820636969307833,1.0904293108918772,0.8465644382905454,0.0
236,0.9812155198504072,0.9820650811399118,1.0685528142026501,0.825299896693292,0.0
237,0.9812264907450143,0.9820601105696651,1.1486378713561707,0.9452841656897235,0.0
238,0.9812229953863225,0.9820616081588048,1.1145818653793829,0.8694011805976939,0.0
239,0.981221096914282,0.9820623563670188,1.0927181018230037,0.8486397090147633,0.0
240,0.9812200548951541,0.9820637907586941,1.0798099066339764,0.8490190715929093,0.0
241,0.9812189206245265,0.9820641720082753,1.0647607316424375,0.8433692382768885,0.0
242,0.9812156528510448,0.9820655068232544,1.0327063269724377,0.7705059585958896,0.0
243,0.9812132422200409,0.9820668282575239,1.0088578420266625,0.7439540906343463,0.0
244,0.9812125493493392,0.9820681140515078,1.0008488497608043,0.7561342009879238,0.0
245,0.9812144864325836,0.9820671023016803,1.0139226808543804,0.8005504215947091,0.0
246,0.9812117355930449,0.9820681779995142,0.9864432650652671,0.753945503019333,0.0
247,0.9812094840062037,0.9820690383573731,0.963441995761392,0.7260454838334953,0.0
248,0.981208016468289,0.9820695562813806,0.9477012164247831,0.718773858707517,0.0
249,0.9812154307961829,0.9820707918761028,1.0155092615765862,0.823441896864875,0.0
